"","MATICNIBROJ","DANOCENBROJ"
"10343","4266161","4020991101247"
"10344","5452155","4020000128266"
"10345","4118634","4020989114650"
"10346","4007255","4020974132970"
"10347","5680000","4020002131868"
"10348","5945399","4020005139886"
"10349","5903513","4020004138894"
"10350","6173012","4020006146576"
"10351","4253981","4020991103568"
"10352","5244285","5020993104131"
"10353","5557828","4020001129932"
"10354","5518709","4020001127352"
"10355","5566711","5020998104741"
"10356","5526639","4020001127689"
"10357","4006577","4020974108211"
"10358","6179207","4020007146707"
"10359","6018475","5020005107716"
"10360","4099141","4020999127580"
"10361","4007573","4020979118924"
"10362","7104421","4020016530609"
"10363","5621984","4020002130918"
"10364","4274296","4020991103240"
"10365","5722004","4026003123522"
"10366","4850475","4020994113025"
"10367","6097189","4020006144263"
"10368","4864735","4020994111677"
"10369","5986621","4020005140744"
"10370","5527490","4020000127707"
"10371","5322723","4020999122529"
"10372","4926358","4020994113203"
"10373","4255178","4020994120234"
"10374","5298580","4020999121646"
"10375","5091608","4020995105549"
"10376","5608627","4020002131930"
"10377","5770106","4020003134755"
"10378","5785901","4020003135395"
"10379","5524644","4020001127662"
"10380","5036305","4021851126300"
"10381","4842286","4020981121207"
"10382","5786029","4020003135360"
"10383","5148421","5020997104560"
"10384","5862680","4020004137685"
"10385","5741785","4020003133791"
"10386","4778731","4020993101686"
"10387","5986788","5020005107660"
"10388","5497914","4020001126674"
"10389","6027024","4020005142127"
"10390","5694574","4020002132236"
"10391","5333814","4020999123339"
"10392","5723183","4020003133104"
"10393","5825415","4020003136588"
"10394","5291739","4020998122444"
"10395","5610796","4020002130055"
"10396","5297826","5020999105709"
"10397","5578604","4020001129290"
"10398","4278194","4020991101514"
"10399","5172934","5020997104934"
"10400","4106334","4020985101464"
"10401","4255178","4020001129312"
"10402","6025137","4020005142097"
"10403","5992745","4020005141074"
"10404","5715318","4020002133054"
"10405","4097955","4020983119978"
"10406","4006771","4020991100402"
"10407","4896076","4020994112959"
"10408","5627737","4020002130683"
"10409","5975808","4020005140540"
"10410","4643828","4020993110944"
"10411","5829950","4020003136723"
"10412","4122127","4020989109974"
"10413","4651642","4020993105193"
"10414","6029728","4020005142291"
"10415","5919673","4020004141259"
"10416","4008804","4020984119432"
"10417","5561744","5020998105527"
"10418","5002265","4020995111247"
"10419","5013461","4020995110119"
"10420","5868858","4020004137839"
"10421","4142691","4020990117026"
"10422","5998182","4020005141279"
"10423","5924430","4020004139351"
"10424","6017703","4020005141953"
"10425","4386060","4020992109349"
"10426","5725836","4020003133139"
"10427","5634318","4020002130640"
"10428","4903293","4020994109451"
"10429","5703654","5020002107154"
"10430","5484723","4020000125925"
"10431","5876508","4020004138100"
"10432","5760445","4020003134453"
"10433","5815614","4020003136308"
"10434","4136136","4020990106059"
"10435","5723132","4020003133082"
"10436","5249767","4020998121006"
"10437","4191668","4020990103289"
"10438","5808073","4020003136111"
"10439","6056253","4020005142909"
"10440","5487927","4020001126100"
"10441","4086902","4020990105397"
"10442","5653185","4020002131124"
"10443","5128226","4020996101164"
"10444","5397502","4020000124775"
"10445","6001971","4020005141287"
"10446","5539013","4020001128200"
"10447","4006593","4020995100792"
"10448","5769574","4020003134798"
"10449","5226112","4020998118480"
"10450","5297303","5020994101640"
"10451","5876516","4020004138088"
"10452","5652103","4020002131060"
"10453","5095948","4020996113197"
"10454","5430941","4020000124678"
"10455","4910460","4020994102058"
"10456","6029710","4020005142208"
"10457","5223776","4020998118684"
"10458","5449693","4020000125976"
"10459","4792041","4020994103879"
"10460","5257603","5020992100590"
"10461","5306949","4020999123010"
"10462","4563921","4020992102514"
"10463","5921457","4020004139270"
"10464","4090969","4020971118968"
"10465","4366174","4020992108733"
"10466","4329830","4020970120365"
"10467","6060412","4020005143140"
"10468","4228910","4020991110653"
"10469","4259238","4020991100305"
"10470","5753902","4020003134143"
"10471","5362903","4020999123398"
"10472","4639898","4020992130577"
"10473","4335333","4020992100368"
"10474","5948304","4020005140620"
"10475","5850380","4020003137827"
"10476","5866065","4020004137774"
"10477","5417945","4020000124341"
"10478","4855647","4020994100322"
"10479","5748976","4020003134054"
"10480","6000517","4020005141414"
"10481","5719445","4020003132930"
"10482","5358264","5020989101624"
"10483","4007123","4020974119957"
"10484","4624157","4020993102194"
"10485","4256085","4020991121884"
"10486","4233549","4030991240552"
"10487","5703581","4020002132422"
"10488","5475082","4020000125607"
"10489","5261546","4020998121316"
"10490","5894646","4020004138614"
"10491","5441552","4020000128037"
"10492","4366301","4020992115853"
"10493","5379008","4020999123312"
"10494","5579627","5020993101230"
"10495","6293395","4020007501035"
"10496","4385292","4020992104312"
"10497","5508142","4020001127115"
"10498","5990785","4020005140906"
"10499","5995710","4020005141740"
"10500","5324645","4020999123029"
"10501","5660505","4020002131442"
"10502","5234093","5020998106906"
"10503","5772842","4020003134950"
"10504","4197020","4020990103025"
"10505","4206592","4020991129265"
"10506","5673712","4020002131809"
"10507","5503434","4020001126763"
"10508","4173864","4020990108086"
"10509","5708940","4020002132619"
"10510","5165474","4020997123226"
"10511","5734355","4020003133732"
"10512","5490898","4020001126208"
"10513","4147626","4020990107497"
"10514","4291921","4020991116961"
"10515","5111820","4020996104058"
"10516","5187427","4020997118540"
"10517","4938933","4020994114218"
"10518","5847249","4020004137170"
"10519","4294947","4020991114896"
"10520","5521122","4020001127522"
"10521","5785995","4020003135417"
"10522","4800214","4020994117934"
"10523","5979811","4020005140574"
"10524","5174589","4020997116840"
"10525","5662192","4020002131400"
"10526","5554306","5020996100048"
"10527","5622107","4020002130446"
"10528","5719488","4020003133031"
"10529","5281440","4020999121280"
"10530","5128242","4020998123823"
"10531","4545494","4020991114519"
"10532","5769523","4020003134836"
"10533","5982472","4020005140647"
"10534","4141482","4020990115104"
"10535","4165349","4020990109325"
"10536","5462789","4020000125496"
"10537","5027179","4020995106243"
"10538","5910323","4020004139114"
"10539","4743890","4020993110979"
"10540","4555252","4020992114407"
"10541","5489725","4020001126194"
"10542","5785863","4020003135557"
"10543","4351754","4020991105854"
"10544","5758246","4020003134410"
"10545","5209293","4020998117521"
"10546","5924413","4020004139386"
"10547","5141575","4020997117609"
"10548","5351677","4020993122764"
"10549","4007387","4020975119934"
"10550","4670256","4020994103933"
"10551","5653878","4020002131280"
"10552","5990777","4020005140957"
"10553","4447476","4020992100341"
"10554","5649544","4020002131094"
"10555","4255178","4020003135565"
"10556","5101468","4020996110295"
"10557","4657284","4020993100434"
"10558","5875196","4020004138061"
"10559","5876451","4020004138126"
"10560","5283051","4020999121301"
"10561","4926315","4020994106312"
"10562","5752515","4020003138270"
"10563","5197198","5020998105152"
"10564","4801423","4020994120200"
"10565","7186940","4020017533369"
"10566","4007409","4020974119965"
"10567","6015786","4020005141856"
"10568","5073413","4020995106162"
"10569","5482593","4020000125984"
"10570","5664926","4020002131507"
"10571","4132866","4020990101081"
"10572","5779120","4020003135212"
"10573","4423151","4020992104010"
"10574","5438608","4020000124791"
"10575","4832574","4020994109788"
"10576","4327055","4020992108024"
"10577","4007921","4020991116724"
"10578","4087445","4020980117702"
"10579","5579201","5020975102555"
"10580","4425235","4020992102115"
"10581","5017769","4026993105345"
"10582","5322774","4020999125331"
"10583","6031013","4020005142330"
"10584","5786002","4020003135379"
"10585","4721268","4020993110740"
"10586","4105800","4020990105958"
"10587","6013856","4020005141708"
"10588","5781680","4020003135514"
"10589","4991893","4020995101489"
"10590","4007174","4020965118875"
"10591","5936047","4020004139939"
"10592","4257588","4020991112435"
"10593","5676177","5020002107111"
"10594","5941954","4020005139860"
"10595","5692326","4020002132147"
"10596","5564158","5020991100210"
"10597","5383021","4020000123507"
"10598","5231361","4020998118773"
"10599","4778898","4020993114990"
"10600","4099273","4020974121846"
"10601","5655323","4020002131175"
"10602","5831989","4020003137487"
"10603","5285933","5020994103848"
"10604","5219159","5020998105322"
"10605","5256348","4020998122070"
"10606","4817095","4020994114013"
"10607","5939585","4020005139711"
"10608","4387023","4020992114490"
"10609","5248507","4020998121430"
"10610","5317029","4020999122260"
"10611","4777956","4020993107781"
"10612","5116155","4020996105909"
"10613","4237510","4020991108322"
"10614","4401310","4020992109950"
"10615","5796822","4020003135859"
"10616","4915569","4020994106258"
"10617","4840275","4020994108056"
"10618","5373603","4020999123754"
"10619","5265207","4020993120974"
"10620","5554268","4020001128723"
"10621","5770041","4020003134887"
"10622","5394821","4020000123728"
"10623","5740860","4020003133759"
"10624","5626765","4020002130527"
"10625","5364906","4020999122995"
"10626","4370384","4020992107389"
"10627","5924421","4020004139394"
"10628","4618769","4020993107528"
"10629","5331048","5020999105750"
"10630","4008715","4020984100030"
"10631","5719992","4020003133023"
"10632","5233119","4020998120271"
"10633","4910397","4020994115222"
"10634","5776589","4020003135077"
"10635","5869544","4026004126860"
"10636","4499450","4020992101178"
"10637","4543378","4020992115284"
"10638","6048099","4020005142712"
"10639","4545001","4020992125298"
"10640","4545087","4020992105262"
"10641","5257859","5020991100570"
"10642","4361954","4020992109594"
"10643","5304636","4020000124732"
"10644","4145500","4020990116526"
"10645","4270592","4020990117883"
"10646","5526213","4020001127794"
"10647","5671809","4020002131760"
"10648","4397355","4020992104355"
"10649","5627753","4020002131353"
"10650","4925351","4020994114323"
"10651","5749026","4020003135620"
"10652","5972698","4020005140566"
"10653","5353394","4020999123363"
"10654","5772788","4020003135034"
"10655","5773997","4020003134968"
"10656","5141575","4020997117595"
"10657","5807930","4020003136090"
"10658","5435196","4020000124490"
"10659","5431379","4020000126166"
"10660","5446759","4020000125453"
"10661","5557780","5020988102520"
"10662","5786827","4020003135468"
"10663","5203490","4020998117009"
"10664","4615310","4020993110189"
"10665","5728789","4020003133627"
"10666","5283027","4020999124920"
"10667","5192811","5020995104040"
"10668","4286197","4020957119480"
"10669","5217644","5020998104911"
"10670","5450802","4020998129511"
"10671","5388635","4020000140673"
"10672","4633695","4020992106285"
"10673","5919959","4020004139238"
"10674","6033636","5020005107724"
"10675","4420969","4020000126859"
"10676","5119596","4020996115408"
"10677","4473256","4020992103006"
"10678","5700817","4020002132775"
"10679","5449537","4020000125011"
"10680","4910338","4020994119198"
"10681","5728797","4020003133333"
"10682","5454352","4020000125151"
"10683","6006353","4020005141473"
"10684","5456118","4020000125275"
"10685","7214855","4020017534365"
"10686","5399173","4020000135092"
"10687","4794435","4020994109664"
"10688","5054885","4020995104682"
"10689","5750393","4020003134402"
"10690","5336660","4020999122758"
"10691","4287282","4020991108330"
"10692","4007352","4020976120383"
"10693","4766741","4020993100590"
"10694","5503442","4020001127255"
"10695","5488630","4020001126453"
"10696","5777607","5020003107220"
"10697","6029698","4020005142186"
"10698","4277449","4020991120012"
"10699","4504488","4020992117953"
"10700","5985439","4020005140841"
"10701","5542669","5020001106987"
"10702","4462238","4020992113060"
"10703","5252946","4020998120867"
"10704","5527821","4020001129223"
"10705","5919916","4020004139203"
"10706","5671701","4020002131680"
"10707","5284112","5020998106183"
"10708","4861582","4020994106959"
"10709","6193366","4020007147142"
"10710","5702186","4020002132368"
"10711","5038065","4020995100016"
"10712","5449545","4020000124996"
"10713","5545200","4020001128375"
"10714","5916275","4020004139165"
"10715","5935105","4020004139637"
"10716","5602149","5020988104522"
"10717","4664400","4020993111487"
"10718","5692300","4020002132171"
"10719","4007239","4020964120124"
"10720","5299608","4020999129442"
"10721","6018254","4020005141937"
"10722","5689902","4020002132287"
"10723","5238897","4020998120476"
"10724","5860644","4020004137561"
"10725","6131530","4020006145413"
"10726","5944040","4020005140078"
"10727","5193826","4020998117149"
"10728","4934229","4020994100535"
"10729","4605756","4020993109563"
"10730","5564140","5020990100348"
"10731","4508513","4020992115977"
"10732","5311535","4020999122154"
"10733","6037852","4020005142429"
"10734","5663407","4030002450292"
"10735","5124034","4020996104619"
"10736","5294258","5026995101090"
"10737","5880327","4020004138282"
"10738","5046009","4020995110674"
"10739","5164931","5020997105051"
"10740","5762669","4020003134593"
"10741","4457072","4020992101844"
"10742","4211847","4020991102910"
"10743","5536154","0000000000000"
"10744","4138023","4020990115643"
"10745","6019692","4020005142003"
"10746","4867564","4020994109931"
"10747","5204089","5020997105280"
"10748","4071085","4020986116120"
"10749","4580915","4020993102810"
"10750","5886228","4020004138860"
"10751","5586461","5020987103026"
"10752","5338212","5020999106012"
"10753","5728878","4020003133260"
"10754","6671560","5026011500690"
"10755","5313775","4020999121948"
"10756","6043712","4020005142623"
"10757","5571979","5020990102685"
"10758","4256816","4030991341510"
"10759","6060226","4020005143298"
"10760","5225183","4020998119222"
"10761","6009425","4020005141570"
"10762","5898366","4020004138959"
"10763","4007301","4020974120394"
"10764","4422554","4020992116558"
"10765","4008766","4020972114362"
"10766","4877390","4020994102589"
"10767","5703549","4020002132589"
"10768","5935954","4020005139720"
"10769","5875579","4020004138053"
"10770","4007549","4020974118934"
"10771","5545293","4020001128480"
"10772","4878078","4020994106320"
"10773","5693896","4020002132317"
"10774","5667127","4020002131582"
"10775","5361133","4020999123614"
"10776","4656130","4020993115032"
"10777","4756681","4020993107706"
"10778","5422647","4020000124287"
"10779","5663571","4020002131477"
"10780","5584370","5020991103383"
"10781","6057284","4020005143042"
"10782","5837464","4020003144653"
"10783","5424984","4020999124645"
"10784","5358272","5020993103313"
"10785","5825563","4020003136626"
"10786","5422990","5020991101186"
"10787","6012167","4020005141600"
"10788","4972864","4020995116940"
"10789","4677480","4020993113307"
"10790","5795532","4020003135832"
"10791","5058104","4020995109900"
"10792","5734266","4020003133562"
"10793","5394813","4020000123680"
"10794","4307429","4020992115594"
"10795","4941616","4020993113536"
"10796","5283647","4020999121450"
"10797","5554527","4020001128928"
"10798","5853087","4020004137758"
"10799","5428467","4020000124376"
"10800","5202868","5020998104644"
"10801","5176646","5020990102391"
"10802","5228883","4020998118234"
"10803","4898346","4020994111910"
"10804","4251580","4020991107580"
"10805","5377404","4020000123760"
"10806","5484707","4020001126070"
"10807","5878373","4020004138185"
"10808","5769418","4020003134844"
"10809","5266017","4020998121049"
"10810","5116520","4020996117281"
"10811","5974640","4020005140370"
"10812","5596548","4020001129630"
"10813","5307236","5020995104023"
"10814","4542258","4020992106331"
"10815","6060609","4020005143123"
"10816","4314247","4020991126274"
"10817","5959624","4020005141082"
"10818","6027512","4020005142224"
"10819","4337867","4020992102654"
"10820","6027440","4020005142135"
"10821","5711991","4026002124630"
"10822","4732405","4020993112840"
"10823","4261453","4020991110254"
"10824","5162459","4020997114057"
"10825","6034233","4020005142402"
"10826","5879345","4020004138215"
"10827","4386965","4020992103952"
"10828","5750482","4020003133996"
"10829","4866339","4020994111219"
"10830","5922836","4020003139307"
"10831","5649226","4020002131086"
"10832","4302176","4020991123925"
"10833","4239385","4020991111048"
"10834","4712927","4020993119348"
"10835","5566681","5020982103915"
"10836","5801907","4020003136030"
"10837","5637848","4020002134980"
"10838","5752426","4020003134011"
"10839","4220439","4020991115094"
"10840","5759501","4020003134666"
"10841","4199472","4020991107423"
"10842","5054907","4020995104720"
"10843","5898358","4020004138797"
"10844","5438624","0000000000000"
"10845","5517508","4020001127328"
"10846","4538765","4020992110037"
"10847","4270983","4020991117054"
"10848","6039081","4020005142470"
"10849","5156947","5020997104314"
"10850","4861671","4020994113688"
"10851","5674093","4020002131949"
"10852","5554241","4020001128758"
"10853","5005752","4020995108726"
"10854","5796989","5020003107247"
"10855","5863988","5020994102060"
"10856","5158524","4020992115837"
"10857","5909678","4026004128129"
"10858","5285640","4020998123491"
"10859","6021751","4020005142011"
"10860","5223806","5020998105012"
"10861","4097289","4020996107189"
"10862","6043739","4020005142593"
"10863","5458854","4020000130490"
"10864","4006712","4020991111501"
"10865","5409683","4020999129450"
"10866","5423007","5020000106894"
"10867","7049935","4020015528759"
"10868","5518369","4020001128863"
"10869","5321387","4020999122405"
"10870","5671728","4020002131728"
"10871","5293219","4020998121685"
"10872","4664426","4020993105320"
"10873","5880564","5020004107356"
"10874","6032516","4020005142275"
"10875","4861132","4020994100780"
"10876","5723248","4020003133074"
"10877","5608635","4020002129952"
"10878","5108462","4020996107758"
"10879","5832004","4020003136804"
"10880","5782317","4020003135255"
"10881","6684734","4020011515326"
"10882","5641004","4020002138315"
"10883","5550246","4020001131783"
"10884","5277639","5020999105563"
"10885","5368448","4020000123272"
"10886","4849345","4020994113564"
"10887","5974704","4020005140400"
"10888","5695040","4020002132260"
"10889","5535263","4020001127980"
"10890","5936195","4020004139653"
"10891","5868904","4020004137936"
"10892","4007140","4020974119876"
"10893","4264045","4020952119414"
"10894","5985412","5020000107629"
"10895","5815584","4020003136294"
"10896","5483905","4020000126476"
"10897","4642082","4020993116268"
"10898","5783879","4020003135301"
"10899","5375312","4020000124198"
"10900","5543550","4020001128472"
"10901","5872529","4020004138037"
"10902","5880653","4020004138266"
"10903","6046878","4020005143409"
"10904","4284232","4020991116210"
"10905","5327610","4020999122375"
"10906","5937680","4020005139673"
"10907","4744853","4020993113242"
"10908","5717256","4020002132813"
"10909","4006585","4020995101047"
"10910","5764467","4020003140607"
"10911","6012469","4020005141686"
"10912","5300347","4020999122162"
"10913","5867177","4020004137782"
"10914","5919975","4026004128064"
"10915","4590244","4020992101666"
"10916","5521190","4020001127620"
"10917","4660714","4020993112092"
"10918","5141575","4020996113812"
"10919","4253540","4020991104653"
"10920","5554560","5020996101010"
"10921","5160685","4020997113670"
"10922","5013526","4020995110550"
"10923","5323576","4020999122812"
"10924","5557801","4020001128910"
"10925","5746531","4020003133902"
"10926","5703468","4020002132449"
"10927","5671698","4020002131655"
"10928","5614481","4020002130136"
"10929","4126106","4020990103572"
"10930","5397553","4020999123851"
"10931","5572762","5020000106266"
"10932","5569591","4020001129053"
"10933","5112753","4020996106174"
"10934","4544056","4020992101631"
"10935","5641071","4020002131205"
"10936","4007514","4020974118985"
"10937","5346819","5020995101245"
"10938","4477731","4020992102255"
"10939","4073339","4020978129523"
"10940","4307968","4020991112362"
"10941","5709733","4020002138161"
"10942","4962354","4020995103449"
"10943","5413702","4020999123991"
"10944","5758262","4020003134291"
"10945","4809807","4020994105669"
"10946","5731747","4020003133449"
"10947","5502772","4020001127000"
"10948","6025501","4020005142151"
"10949","4447468","4020992111475"
"10950","5870828","4020004137987"
"10951","5341710","4020999122723"
"10952","4006640","4020995104674"
"10953","6023428","4020005142046"
"10954","5727375","4020003133376"
"10955","5694060","4020002132643"
"10956","5521076","4020001131155"
"10957","5254906","5020993102430"
"10958","5909937","4020004139009"
"10959","4233352","4020002132708"
"10960","5443946","4020000125810"
"10961","5936012","4020004139831"
"10962","6034268","4020005142372"
"10963","5883610","4020004138371"
"10964","5554748","5020979103106"
"10965","4902785","4020994118060"
"10966","5225132","4012002114014"
"10967","5198704","4020998118269"
"10968","4958004","4028994100587"
"10969","5442311","4020000124686"
"10970","5786843","4020003135492"
"10971","5313236","4020999122138"
"10972","5450772","4020998126946"
"10973","5776864","4020003135174"
"10974","4008359","4020985114078"
"10975","5936691","4020004139840"
"10976","5200199","4020995120572"
"10977","4757416","4020993102178"
"10978","4793056","4020993103867"
"10979","5261961","4020998121170"
"10980","4925386","4020994110468"
"10981","6017541","4020005141910"
"10982","4593588","4020992108300"
"10983","4802713","4026994100991"
"10984","5657504","4020002131604"
"10985","5054893","4020995104704"
"10986","4192630","4020993101872"
"10987","5941989","4020005139797"
"10988","5437148","5020995103825"
"10989","6049818","4020005142720"
"10990","4264045","4020963118622"
"10991","5602246","4020002129758"
"10992","5374910","4020998124153"
"10993","4761766","4020993113978"
"10994","5181755","5020997105884"
"10995","5452546","4020000125194"
"10996","5399807","4020000124015"
"10997","5058112","4020995102604"
"10998","5571413","5026001107116"
"10999","5409667","4020000127383"
"11000","5081181","4020995110801"
"11001","5572746","5020990100631"
"11002","4946162","4020994110832"
"11003","4273176","4020991112818"
"11004","4796977","4020994116270"
"11005","5024943","4020995109480"
"11006","5659949","4020999131323"
"11007","4331095","4020992131417"
"11008","4115449","4020987120512"
"11009","4299388","4020991105811"
"11010","5621992","4020002130241"
"11011","5481163","4020000126425"
"11012","5536421","4026001119510"
"11013","5776546","4020003135123"
"11014","4294998","4020991104904"
"11015","4653416","4020992100864"
"11016","4271351","4020991111668"
"11017","4358031","4020992115608"
"11018","4167643","4020990113608"
"11019","5781736","4020003135239"
"11020","4109775","4020985119070"
"11021","5919932","4020004139254"
"11022","4316126","4020992103715"
"11023","5072476","4020995117504"
"11024","5963761","4020005140582"
"11025","4097190","4020976123080"
"11026","4008316","4020970119251"
"11027","6012434","4020005141627"
"11028","4455380","4030992132877"
"11029","4298969","4020992110509"
"11030","5491550","4020001126178"
"11031","4125053","4020989108803"
"11032","5519390","4020001128162"
"11033","5991005","4020005140892"
"11034","4264045","4020963118657"
"11035","4105877","4020985115775"
"11036","5872456","4020004137995"
"11037","5590809","4020001129533"
"11038","5403090","4020000124090"
"11039","5622077","4020002130373"
"11040","4233352","4020994119775"
"11041","6000347","4020005141228"
"11042","5450039","4020000126212"
"11043","5249678","5020990101891"
"11044","4596501","4020993108680"
"11045","5481180","4020000125763"
"11046","4135504","4020990115511"
"11047","5230004","4020998120654"
"11048","4171870","4020990102010"
"11049","5529018","4020001127735"
"11050","4387449","4020992113397"
"11051","5144663","4020995102922"
"11052","4255143","4020991108691"
"11053","5671752","4020002132074"
"11054","5748968","4020003134062"
"11055","5719470","4020003132922"
"11056","5769558","4020003134879"
"11057","5566533","4020001129096"
"11058","5469929","4020000125666"
"11059","4263863","4020968118671"
"11060","5544971","4020001131880"
"11061","5512786","4020001127085"
"11062","4137965","4020990100689"
"11063","6004881","4020005141430"
"11064","5162335","4020997116912"
"11065","5513839","4020001127077"
"11066","6591523","4020957118467"
"11067","5609330","4020002129871"
"11068","5500516","4020001126860"
"11069","5723191","4020003133325"
"11070","5029465","4020995117555"
"11071","5596505","4020001129606"
"11072","4334515","4020992101674"
"11073","6014151","4020005141805"
"11074","5089859","4020996109602"
"11075","5683866","4020002131965"
"11076","4351045","4020992100805"
"11077","5443962","4020998125397"
"11078","4633377","4020993116560"
"11079","5109566","4020996115882"
"11080","5986168","4020005140779"
"11081","4784502","4020993112394"
"11082","4695453","4020993122535"
"11083","5422663","5020991102700"
"11084","4007000","4020996113839"
"11085","4162579","4020990108949"
"11086","5444349","4020000125828"
"11087","5344719","4020999122650"
"11088","4106725","4020995116338"
"11089","5440807","5020000106100"
"11090","5170605","5020996102300"
"11091","5769507","4020003134780"
"11092","4146689","4020990111788"
"11093","5536219","4020001128146"
"11094","5989531","4020005143808"
"11095","4279441","4020001129428"
"11096","5627281","4020002130691"
"11097","5637716","4020002130756"
"11098","5637678","4020002149619"
"11099","5554551","5020996101222"
"11100","5536189","4020001136017"
"11101","5403111","4020000124058"
"11102","4181271","4020990109376"
"11103","4888472","4020996103523"
"11104","4264045","4020950118747"
"11105","5279038","4020999121352"
"11106","4568532","4020993113293"
"11107","5028736","4020000124597"
"11108","4233352","4020994133980"
"11109","4264045","4020963119599"
"11110","5368499","4020999126605"
"11111","6966780","4020014526027"
"11112","4615042","4020993113773"
"11113","4007654","4020974119159"
"11114","4265637","4020991100623"
"11115","4150961","4020990101472"
"11116","5163854","4020996116340"
"11117","5434246","4020000124724"
"11118","4973534","4020995109625"
"11119","5188733","5020997104870"
"11120","4181263","4020990118839"
"11121","5073405","4020995111956"
"11122","4436938","4020992112102"
"11123","5512735","4020001127166"
"11124","5892708","4020004138738"
"11125","5912695","4020004139017"
"11126","5875200","4020004138070"
"11127","5936349","4020005139665"
"11128","5254574","5020998105497"
"11129","5686776","4020002132180"
"11130","5225779","4020998121243"
"11131","5883300","5020004107380"
"11132","5012872","4020995105735"
"11133","4679865","4020993111495"
"11134","5719437","4020002133283"
"11135","5804833","4020003136065"
"11136","5304580","4020998121952"
"11137","4286197","4020997119717"
"11138","4185889","4020990107560"
"11139","5327628","4020999123576"
"11140","4727908","4020993106866"
"11141","5421209","4020000124627"
"11142","4778839","4020993107331"
"11143","5660556","4020002131310"
"11144","4624084","4020993110456"
"11145","5641063","4020002130845"
"11146","4291514","4020991108993"
"11147","5719399","4020003132914"
"11148","4007000","4020991117739"
"11149","5321832","5020991101151"
"11150","5929687","4020004139505"
"11151","5986117","4020005140760"
"11152","5429749","4020000124236"
"11153","5586518","4020001129347"
"11154","5519250","5020001106936"
"11155","5752523","4020003134100"
"11156","5074100","4020995106227"
"11157","5919908","4020004139181"
"11158","5762642","4020003134640"
"11159","5783844","4020003135344"
"11160","6032508","4020005142321"
"11161","5630886","4020002130667"
"11162","4941594","4020994103607"
"11163","5484189","4020000126000"
"11164","6092543","4026006132093"
"11165","5671779","4020002132716"
"11166","4494024","4020992103430"
"11167","5995418","4020005141104"
"11168","5762707","4020003134470"
"11169","5247306","4020998121111"
"11170","5564166","5020987104154"
"11171","4639952","4020993101554"
"11172","4483987","4020992107532"
"11173","4387031","4020992110924"
"11174","4642031","4020993116772"
"11175","4058844","4020974116788"
"11176","5807905","4020003136227"
"11177","5579457","5020998104725"
"11178","6078672","4020006143658"
"11179","4651588","4020993113986"
"11180","6034098","4020005142399"
"11181","5986745","4020005140809"
"11182","4525744","4020992113850"
"11183","5601843","4020002129782"
"11184","5285801","4020998122703"
"11185","5557798","5020985103932"
"11186","4008464","4020991104327"
"11187","5928435","4020004139491"
"11188","4703600","4020993114915"
"11189","5743125","4020003133821"
"11190","5478766","4020000139462"
"11191","5880424","4020004138290"
"11192","5427673","4020000140045"
"11193","5566614","5020995104619"
"11194","5685532","4020002132023"
"11195","4248953","4020991107725"
"11196","6055028","4020005143182"
"11197","5530075","4080014108635"
"11198","5774047","4020003135018"
"11199","4728319","4020993112041"
"11200","4271394","4020991100933"
"11201","5312167","4020999121891"
"11202","4321146","4020992100759"
"11203","5616077","4020002130470"
"11204","5549531","4020001128944"
"11205","6104690","4020006144484"
"11206","4370210","4020992120300"
"11207","6822690","4020012521338"
"11208","5358256","4020999134373"
"11209","4437888","4020992118690"
"11210","4937970","4020994105987"
"11211","5888271","4020004138568"
"11212","5752337","5020003107190"
"11213","5430062","4020000124350"
"11214","5946719","5020005107503"
"11215","5510643","4020001127158"
"11216","4263863","4020994118515"
"11217","5752493","4020003134097"
"11218","5513405","4020001127131"
"11219","5738962","4020003133724"
"11220","5728843","4020003133252"
"11221","4323084","4020991102464"
"11222","5029473","4020995106561"
"11223","4787412","4020994105588"
"11224","5764459","4020003134615"
"11225","5454310","4020000125933"
"11226","4640136","4020993107552"
"11227","5436311","4020000126093"
"11228","5751659","4020003134046"
"11229","4266595","4020991116708"
"11230","5655056","4020002132058"
"11231","4664795","4020993113528"
"11232","5031656","4020995107649"
"11233","5986125","4020005140787"
"11234","5752299","4020003134127"
"11235","5674573","4020002131817"
"11236","5282926","5020999105830"
"11237","5515475","4020001127247"
"11238","5359864","4020999123045"
"11239","5793971","4020003135646"
"11240","4255178","4020994118140"
"11241","5072182","4020995105743"
"11242","4687809","4020993100183"
"11243","5461855","4020000125860"
"11244","7178425","5020017503811"
"11245","5762723","4020003134577"
"11246","5892716","4020004138550"
"11247","5732786","4020003133538"
"11248","6054277","4020005142879"
"11249","5333571","4020999122391"
"11250","5534194","4020001127840"
"11251","5452163","4020000129610"
"11252","5432596","4020000124988"
"11253","6022731","4020005142038"
"11254","5545544","4020001128405"
"11255","5500770","4020001126623"
"11256","4510127","4020992117112"
"11257","4669991","4020993109580"
"11258","4895363","4020994115583"
"11259","5506093","4020001130671"
"11260","6023843","4020005142062"
"11261","5685524","4020002132031"
"11262","5564174","5020990100364"
"11263","4423232","4020992117961"
"11264","4263111","4020997114804"
"11265","6587640","4020994144575"
"11266","5254922","5020998106027"
"11267","5192862","4020998118170"
"11268","6041370","4020005142500"
"11269","5042143","4020995109773"
"11270","5853133","4020004137731"
"11271","4458516","4020992102026"
"11272","5472512","4020000129149"
"11273","5262127","5020998105845"
