"","MATICNIBROJ","DANOCENBROJ"
"6154","6582990","4026010508979"
"6155","6583091","4020010510690"
"6156","6583920","4020010510703"
"6157","6583938","4029010507599"
"6158","6584292","4020010510720"
"6159","6584330","4020010510746"
"6160","6584403","4027010511402"
"6161","6584624","4020010510754"
"6162","6584853","4020010510762"
"6163","6585205","4046010500286"
"6164","6585752","4020010510800"
"6165","6586147","4080010511290"
"6166","6586520","4028010512324"
"6167","6586902","4026010509029"
"6168","6587305","4050010500569"
"6169","6589278","4020010510851"
"6170","6589510","4024010502021"
"6171","6589685","4040010500229"
"6172","6589448","4013010505339"
"6173","6591612","4020010510916"
"6174","6591612","4020010510916"
"6175","6591701","4029010507726"
"6176","6592279","4020010510932"
"6177","6592660","4020010510959"
"6178","6592848","4020010510967"
"6179","6593160","4080010511753"
"6180","6593151","4020010510983"
"6181","6593607","4012010505081"
"6182","6593585","4020010510991"
"6183","6594352","4020010511033"
"6184","6594328","4007010509067"
"6185","6594506","4080010511893"
"6186","6594530","4050010500593"
"6187","6593941","4020010511009"
"6188","6595251","4012010505090"
"6189","6595316","4017010513566"
"6190","6595910","4080010512008"
"6191","6595979","4057010506855"
"6192","6596053","4020010511114"
"6193","6596410","4026010509258"
"6194","6596754","4040010500245"
"6195","6596860","4020010511149"
"6196","6597394","4004010505453"
"6197","6597459","4026010509290"
"6198","6597254","4020010511173"
"6199","6597700","4020010511190"
"6200","6598188","4026010509347"
"6201","6598234","4020010511220"
"6202","6598250","4020010511238"
"6203","6598340","4028010512499"
"6204","6598366","4020010511246"
"6205","6493300","4020009507804"
"6206","6494293","4026009506547"
"6207","6494811","4028009509719"
"6208","6491936","5026990104970"
"6209","5444128","4002000142325"
"6210","6495451","4028009509735"
"6211","6495613","4020009507855"
"6212","6495737","5026009500437"
"6213","6488439","4035009500211"
"6214","6484751","4041009500025"
"6215","6496580","4082009501496"
"6216","6496822","4080009504387"
"6217","6496717","4002009513857"
"6218","6497330","5007009502966"
"6219","6497586","4020009507901"
"6220","6497730","4020009507910"
"6221","6498272","4020009507928"
"6222","6498337","4012009503776"
"6223","6498973","4020009507944"
"6224","6499058","4020009507960"
"6225","6499066","4020009507979"
"6226","6499074","4026009506679"
"6227","6499457","4012009503784"
"6228","6499821","4044009501209"
"6229","6499821","4044009501209"
"6230","6499880","4007009506550"
"6231","6500226","4049009500085"
"6232","6500293","4044009501225"
"6233","6500790","4074009500136"
"6234","6500919","4020009508061"
"6235","6501850","4020009508150"
"6236","6501273","4020009508096"
"6237","6502326","4012009503857"
"6238","6502547","4020009508169"
"6239","6503080","4028009510040"
"6240","6503829","4028009510105"
"6241","9000826","1000000000001"
"6242","6504752","4020009508240"
"6243","6505015","4046009500116"
"6244","6505430","4026009506920"
"6245","6505783","4020009508274"
"6246","6505880","4026009506962"
"6247","6504540","4057009502668"
"6248","6502474","4012009503865"
"6249","6506518","4017009510243"
"6250","6506003","4026009507012"
"6251","6506917","4075009500477"
"6252","6507212","4020009508304"
"6253","6506437","4012009503938"
"6254","6508405","4002009514608"
"6255","6508600","4020009508347"
"6256","6509339","4083009500097"
"6257","6681832","4029011509412"
"6258","6682286","4080011519790"
"6259","6682405","4020011515156"
"6260","6682391","4020011515164"
"6261","6682510","4012011506456"
"6262","6682499","4020011515172"
"6263","6682995","4028011514797"
"6264","6682626","4020011515199"
"6265","6682847","4012011506464"
"6266","6683100","4007011510670"
"6267","6683223","4013011506738"
"6268","6682359","4080011519839"
"6269","6683410","4058011508750"
"6270","6683592","4020011515253"
"6271","6683606","4043011507641"
"6272","6683827","4080011519960"
"6273","6684033","4020011515296"
"6274","6684297","4002011522863"
"6275","6684734","4020011515326"
"6276","6684777","4026011511639"
"6277","6684793","4020011515334"
"6278","6684858","4017011516151"
"6279","6684947","4020011515342"
"6280","6683126","4004011506860"
"6281","6684963","4080011520047"
"6282","6685269","4046011500417"
"6283","6685404","4013011506762"
"6284","6685480","4012011506499"
"6285","6686001","4020011515407"
"6286","6686087","4012011506502"
"6287","6686478","4024011502629"
"6288","6686648","4057011511860"
"6289","6686850","4057011511879"
"6290","6686885","4020011515440"
"6291","6686982","4028011514886"
"6292","6687008","4020011515458"
"6293","6687148","4080011520225"
"6294","6685862","4057011511836"
"6295","6685862","4057011511836"
"6296","6687350","4020011515482"
"6297","6687466","4049011500254"
"6298","6687768","4026011511760"
"6299","6687652","4070011500431"
"6300","6687881","4012011506561"
"6301","6687920","4007011510760"
"6302","6688179","4010011501524"
"6303","6688420","4057011511925"
"6304","6688560","4017011516240"
"6305","6689310","4012011506570"
"6306","6689248","4002011523169"
"6307","6689485","4002011523193"
"6308","6690319","4026011511817"
"6309","6598617","4080010512202"
"6310","6598781","4043010504851"
"6311","6598978","4057010506960"
"6312","6598994","4020010511262"
"6313","6599672","4028010512510"
"6314","6600174","4057010507002"
"6315","6600212","4057010507010"
"6316","6601502","4027010511739"
"6317","6601707","4020010511327"
"6318","6601995","4017010513795"
"6319","6602010","4057010507096"
"6320","6602029","4058010505480"
"6321","6602827","4020010511351"
"6322","6602819","4026010509444"
"6323","6603564","4028010512685"
"6324","6599940","4042010500515"
"6325","6604099","4020010511360"
"6326","6604323","4020010511394"
"6327","6604307","4020010511386"
"6328","6604919","4020010511416"
"6329","6605044","4007010509318"
"6330","6605907","4028010512758"
"6331","6606091","4082010504300"
"6332","6604188","4039010500409"
"6333","6606873","4011010505654"
"6334","6606954","4069010500359"
"6335","6606997","4054010500840"
"6336","6607667","4020010511548"
"6337","6606601","4020010511513"
"6338","6607845","4080010512970"
"6339","6608078","4020010511572"
"6340","6608116","4020010511580"
"6341","6609635","4020010511602"
"6342","6608523","4027010511895"
"6343","6610889","4020010511637"
"6344","6611370","4020010511653"
"6345","6610900","4080010513250"
"6346","6612792","4020010511661"
"6347","6613128","4079010500567"
"6348","6613438","4004010505607"
"6349","6613829","4013010505630"
"6350","6614221","4080010513578"
"6351","6614574","4044010503355"
"6352","6609643","4007010509350"
"6353","6615287","4079010500575"
"6354","6615368","4020010511769"
"6355","6615597","4020010511785"
"6356","6615660","4057010507673"
"6357","6616380","4020010511831"
"6358","6616720","4026010509789"
"6359","6617263","4080010513969"
"6360","6509886","4004009503811"
"6361","6509860","4057009502862"
"6362","6510051","4026009507136"
"6363","6510183","4020009508363"
"6364","6510930","4067009500199"
"6365","6511317","4017009510340"
"6366","6511708","4028009510253"
"6367","6511970","4028009510261"
"6368","6511180","4002009514730"
"6369","6512151","5007009503083"
"6370","6511600","4080009505278"
"6371","6512550","4057009502986"
"6372","6512542","4020009508401"
"6373","6512178","4007009506844"
"6374","6512852","4004009503889"
"6375","6513697","4002009514896"
"6376","6514073","4035009500270"
"6377","6518206","4080009505707"
"6378","6518850","4020009508509"
"6379","6518893","4020009508517"
"6380","6518940","4011009504385"
"6381","6519342","4020009508533"
"6382","6519407","4058009502397"
"6383","6519512","4026009507306"
"6384","6515517","4080009505561"
"6385","6519814","4012009504233"
"6386","6519911","4043009502365"
"6387","6520553","4011009504431"
"6388","6520782","4044009501543"
"6389","6506500","4012009503954"
"6390","6520901","4080009505898"
"6391","6522017","4032009503300"
"6392","6522335","4020009508592"
"6393","6522734","4020009508614"
"6394","6523013","4080009506053"
"6395","6523129","4020009508657"
"6396","6520839","4028009510539"
"6397","6523315","4043009502454"
"6398","6523269","4020009508673"
"6399","6524818","4020009508703"
"6400","6525431","4080009506169"
"6401","6524036","4035009500297"
"6402","6524044","4067009500237"
"6403","6525750","4026009507390"
"6404","6520650","4012009504250"
"6405","6526837","4007009507263"
"6406","6527191","4012009504314"
"6407","6509711","4012009504144"
"6408","6527248","4026009507403"
"6409","6690203","4017011516330"
"6410","6690378","4020011515571"
"6411","6690734","4026011511833"
"6412","6690785","4021011515039"
"6413","6690866","4032011513020"
"6414","6690882","4020011515601"
"6415","6690904","4002011523274"
"6416","6691005","4020011515610"
"6417","6691048","5007011504992"
"6418","6691331","4057011512069"
"6419","6691501","4020011515644"
"6420","6691226","4004011507000"
"6421","6691765","4036011500551"
"6422","6691854","4020011515660"
"6423","6691838","4046011500425"
"6424","6691919","4026011511876"
"6425","6692397","4007011510824"
"6426","6692419","4058011509188"
"6427","6692834","4057011512115"
"6428","6692931","4020011515695"
"6429","6693660","4002011523380"
"6430","6692800","4029011509625"
"6431","6693741","4020011515776"
"6432","6693911","4026011511930"
"6433","6693520","4020011515750"
"6434","6693997","4020011515792"
"6435","6694314","4032011513194"
"6436","6694365","4017011516518"
"6437","6694969","4012011506626"
"6438","6695558","4026011511973"
"6439","6696090","4080011521000"
"6440","6696228","4080011521035"
"6441","6696244","4012011506677"
"6442","6696430","4020011515865"
"6443","6696465","4020011515873"
"6444","6696597","4002011523460"
"6445","6697070","4058011509390"
"6446","6697160","4043011508133"
"6447","6697275","4058011509439"
"6448","6697461","4027011514391"
"6449","6697607","4012011506707"
"6450","6694438","4004011507034"
"6451","6697810","4026011512040"
"6452","6697887","4007011510948"
"6453","6697992","4002011523568"
"6454","6698336","4012011506715"
"6455","6698972","4080011521337"
"6456","6699421","4043011508249"
"6457","6700527","4020011516128"
"6458","6700500","4020011516110"
"6459","6700560","4046011500450"
"6460","6617867","4020010512021"
"6461","6617867","4020010512021"
"6462","6617867","4020010512021"
"6463","6617867","4020010512021"
"6464","6617867","4020010512021"
"6465","6617867","4020010512021"
"6466","6617867","4020010512021"
"6467","6617867","4020010512021"
"6468","6617867","4020010512021"
"6469","6616240","4080010513810"
"6470","6619240","4012010505383"
"6471","6620612","4020010512471"
"6472","6622070","4038010503037"
"6473","6623999","4028010513177"
"6474","6626475","4028010513207"
"6475","6626807","4020010512927"
"6476","6627692","4026010510183"
"6477","6627820","4012010505405"
"6478","6627935","4037010500430"
"6479","6629369","4026010510248"
"6480","6628753","4028010513355"
"6481","6631118","4057010509013"
"6482","6631088","4020010513087"
"6483","6631860","4002010519923"
"6484","6632653","4026010510361"
"6485","6632858","4057010509145"
"6486","6634230","4020010513192"
"6487","6634389","4038010503169"
"6488","6634400","4020010513206"
"6489","6634737","4017010514775"
"6490","6636080","4027010512433"
"6491","6636071","4027010512441"
"6492","6636152","4012010505650"
"6493","6636390","4085010500397"
"6494","6636640","4020010513311"
"6495","6637728","4020010513389"
"6496","6638031","4004010506166"
"6497","6638210","4027010512530"
"6498","6638929","4027010512549"
"6499","6639178","4020010513486"
"6500","6639437","4080010515929"
"6501","6639674","4017010514880"
"6502","6639712","4020010513516"
"6503","6639232","4013010506050"
"6504","6640028","4012010505740"
"6505","6640184","4020010513559"
"6506","6640320","4020010513567"
"6507","6640460","4020010513575"
"6508","6640508","4007010509806"
"6509","6640699","4080010516062"
"6510","6640869","4026010510523"
"6511","6527698","4004009504320"
"6512","6528368","4028009510733"
"6513","6528503","4080009506398"
"6514","6528562","4002009515418"
"6515","6528902","4044009501667"
"6516","6529542","4080009506452"
"6517","6529852","4020009508835"
"6518","6529950","4057009503605"
"6519","6530672","4028009510830"
"6520","6530885","4058009502737"
"6521","6532365","4032009503688"
"6522","6532470","4054009500470"
"6523","6532764","4020009508932"
"6524","6532853","4032009503700"
"6525","6533418","4044009501713"
"6526","6534007","4020009508975"
"6527","6534171","4076009500171"
"6528","6534317","4020009508983"
"6529","6533710","4002009515671"
"6530","6535003","4020009509017"
"6531","6535070","4044009501756"
"6532","6535216","4020009509025"
"6533","6535216","4020009509025"
"6534","6535259","4002009515779"
"6535","6535348","4028009510970"
"6536","6536018","4080009507050"
"6537","6536409","4020009509076"
"6538","6536557","4043009502748"
"6539","6537049","4020009509092"
"6540","6537430","4012009504381"
"6541","6536956","4038009501713"
"6542","6536492","4080009507130"
"6543","6536492","4080009507130"
"6544","6537502","4028009511047"
"6545","6537545","4020009509114"
"6546","6537634","4057009503931"
"6547","6537782","4002009515884"
"6548","9000372","1000000000002"
"6549","6538010","4002009515906"
"6550","6538606","4037009500338"
"6551","6538835","4032009504021"
"6552","6539025","4080009507378"
"6553","6539327","4020009509190"
"6554","9000250","1000000000003"
"6555","6539777","4020009509211"
"6556","6539840","4043009502810"
"6557","6540716","4020009509238"
"6558","6540961","4020009509254"
"6559","6541089","4082009502573"
"6560","6541712","4012009504420"
"6561","6539424","4012009504403"
"6562","6701140","4020011516152"
"6563","6701400","4029011509820"
"6564","6701558","4032011513550"
"6565","6701981","4080011521701"
"6566","6702392","4026011512147"
"6567","6702384","4020011516217"
"6568","6702929","4057011512670"
"6569","6703275","4020011516241"
"6570","6703461","4035011500989"
"6571","6703461","4035011500989"
"6572","6703666","4004011507212"
"6573","6704050","4020011516306"
"6574","6705278","4026011512201"
"6575","6705421","4017011516887"
"6576","6705626","4020011516381"
"6577","6705898","4026011512244"
"6578","6706118","4012011506790"
"6579","6706215","4012011506804"
"6580","6706258","4080011522155"
"6581","6706541","4012011506812"
"6582","6707262","4012011506847"
"6583","6707394","4044011504983"
"6584","6708552","4020011516462"
"6585","6708994","4080011522252"
"6586","6708919","4080011522260"
"6587","6709133","4080011522287"
"6588","6709311","4054011501181"
"6589","6709788","4026011512317"
"6590","6709800","4026011512341"
"6591","6710670","4058011510194"
"6592","6710743","4020011516500"
"6593","6709176","4029011509986"
"6594","6711286","4029011510011"
"6595","6709966","4026011512333"
"6596","6712363","4002011524254"
"6597","6712401","4020011516551"
"6598","6712797","4002011524262"
"6599","6710948","4004011507409"
"6600","6711782","4057011513197"
"6601","6713262","4020011516586"
"6602","6713688","4013011507246"
"6603","6711456","4028011515475"
"6604","6713858","4020011516640"
"6605","6712339","4080011522414"
"6606","6713998","4020011516667"
"6607","6714021","4020011516683"
"6608","6714072","4057011513260"
"6609","6714269","4028011515580"
"6610","6714960","4028011515629"
"6611","6715672","4086011501083"
"6612","6716032","4020011516748"
"6613","6716180","4002011524378"
"6614","6716270","4026011512465"
"6615","6640761","4027010512638"
"6616","6641032","4020010513613"
"6617","6641130","4020010513621"
"6618","6641350","4024010502285"
"6619","6641407","4026010510531"
"6620","6641504","4028010513550"
"6621","6641539","4020010513648"
"6622","6642047","4026010510558"
"6623","6642101","4043010506218"
"6624","6642624","4020010513680"
"6625","6642764","4011010506510"
"6626","6643000","4080010516208"
"6627","6643086","4020010513710"
"6628","6643671","4004010506255"
"6629","6644058","4012010505790"
"6630","6644147","4020010513729"
"6631","6644198","4057010509609"
"6632","6643418","4007010509865"
"6633","6644872","4080010516348"
"6634","6645488","4012010505820"
"6635","6645739","4037010500481"
"6636","6645798","4028010513711"
"6637","6646034","4002010520794"
"6638","6646239","4002010520816"
"6639","6646727","4020010513800"
"6640","6646956","4020010513834"
"6641","6647790","4020010513842"
"6642","6647820","4017010515127"
"6643","6648100","4080010516674"
"6644","6648100","4080010516674"
"6645","6648223","4026010510698"
"6646","6648550","4080010516704"
"6647","6648762","4046010500340"
"6648","6649726","4018010501203"
"6649","6649785","4028010513827"
"6650","6649807","4020010513885"
"6651","6649963","4026010510728"
"6652","6650147","4037010500520"
"6653","6650155","4040010500288"
"6654","6650368","4002010521022"
"6655","6650449","5011010501857"
"6656","6652220","4011010506650"
"6657","6652840","4026010510779"
"6658","6651712","4038010503452"
"6659","6653375","4080010517263"
"6660","6653707","4057010510143"
"6661","6654690","4020010514040"
"6662","6656048","4026010510876"
"6663","6656285","4044010504084"
"6664","6657486","4020010514067"
"6665","6657591","4020010514083"
"6666","6541860","4080009507645"
"6667","6542263","4043009502942"
"6668","6542417","4080009507700"
"6669","6542921","4080009507769"
"6670","6543170","4080009507793"
"6671","6543383","4026009507829"
"6672","6542239","4055009500166"
"6673","6543596","4026009507845"
"6674","6543910","4026009507861"
"6675","6544010","4080009507858"
"6676","6544363","4032009504250"
"6677","6545548","4020009509408"
"6678","6545564","4020009509416"
"6679","5602203","4020002130110"
"6680","5910293","4020004138983"
"6681","6546234","4020009509467"
"6682","6546307","4058009503482"
"6683","6546439","4020009509483"
"6684","6547222","4020009509513"
"6685","6547338","4020009509521"
"6686","6547362","4020009509548"
"6687","6547079","4018009501003"
"6688","6548431","4043009503159"
"6689","6548440","5026009500518"
"6690","6548989","4007010507854"
"6691","6549071","4080010508272"
"6692","6549292","4032010504523"
"6693","6549292","4032010504523"
"6694","9000840","1000000000215"
"6695","6549543","4020010509659"
"6696","6549217","4020010509632"
"6697","6550428","4020010509683"
"6698","6550479","4028010511360"
"6699","6550762","4020010509691"
"6700","6551157","4032010504647"
"6701","6551270","4051010500140"
"6702","6551440","4020010509730"
"6703","6551416","4002010516495"
"6704","6553010","4020010509772"
"6705","6553915","4043010503405"
"6706","6554024","4079010500435"
"6707","6554091","4027010510511"
"6708","6554377","4002010516614"
"6709","6556094","4057010504950"
"6710","6556230","4028010511514"
"6711","6556256","4002010516657"
"6712","6557597","4002010516746"
"6713","6557481","4058010503984"
"6714","6558704","4082010503044"
"6715","6558771","4080010509163"
"6716","6558836","4028010511638"
"6717","6716610","4080011522759"
"6718","6716687","4026011512490"
"6719","6716814","4017011517212"
"6720","6717233","4039011500542"
"6721","6717225","4020011516772"
"6722","6717896","4020011516829"
"6723","6718736","4020011516918"
"6724","6718850","4017011517280"
"6725","6718922","4002011524556"
"6726","6719406","4043011508974"
"6727","6719333","4026011512570"
"6728","6719589","4026011512597"
"6729","6719716","4026011512600"
"6730","6719821","4058011510577"
"6731","6717110","4080011522805"
"6732","6720528","4049011500289"
"6733","6720803","4057011513570"
"6734","6721753","4020011516942"
"6735","6721974","4058011510690"
"6736","6722067","4026011512643"
"6737","6722601","4020011516950"
"6738","6723136","4020011516969"
"6739","6723136","4020011516969"
"6740","6723667","4026011512678"
"6741","6723829","4020011517019"
"6742","6724183","4044011505440"
"6743","6724540","4020011517027"
"6744","6725589","4026011512740"
"6745","6725716","4020011517060"
"6746","6725961","4011011507642"
"6747","6725953","4026011512775"
"6748","6726127","4026011512783"
"6749","6726186","4054011501300"
"6750","6726054","4026011512791"
"6751","6726623","4020011517094"
"6752","6726640","4020011517108"
"6753","6726925","4004011507581"
"6754","6727310","4020011517132"
"6755","6727719","4020011517175"
"6756","6727743","4020011517191"
"6757","6726208","4043011509156"
"6758","6727964","4020011517221"
"6759","6727980","4020011517230"
"6760","6728014","4020011517248"
"6761","6729363","4020011517310"
"6762","6729428","4020011517345"
"6763","6728260","4080011523607"
"6764","6729886","4028011516064"
"6765","6729460","4038011504916"
"6766","6730450","4050011500937"
"6767","6730647","4020011517370"
"6768","6730710","4011011507839"
"6769","6730701","4012011507150"
"6770","6657621","4026010510922"
"6771","6657664","4012010506002"
"6772","6657818","4026010510930"
"6773","6657966","4020010514113"
"6774","6658130","4043010506870"
"6775","6658814","4012010506029"
"6776","6658628","4028010514114"
"6777","6658970","4028010514122"
"6778","6659004","4012010506045"
"6779","6659047","4080010517751"
"6780","6659543","4012010506053"
"6781","6660029","4044010504157"
"6782","6660100","4002010521570"
"6783","6660479","4020010514253"
"6784","6661076","4057010510623"
"6785","6661394","4012010506070"
"6786","6661432","4020010514270"
"6787","6661556","4020010514288"
"6788","6661602","4017010515577"
"6789","6661912","4020010514326"
"6790","6661688","4020010514296"
"6791","6662307","4012010506096"
"6792","6661840","4020010514318"
"6793","6662552","4020010514334"
"6794","6665640","4080010518294"
"6795","6667384","4027011513417"
"6796","6666965","4011011506956"
"6797","6670938","4080011518808"
"6798","6669883","4007011510310"
"6799","6674038","4013011506517"
"6800","6675620","4080011519324"
"6801","6679919","4013011506622"
"6802","6681840","4027011513999"
"6803","6680879","4013011506665"
"6804","6684203","4013011506754"
"6805","6684025","4026011511582"
"6806","6685323","4058011508793"
"6807","6686010","4013011506797"
"6808","6687407","4007011510743"
"6809","6689272","4011011507235"
"6810","6692737","5020011501329"
"6811","6691021","4007011510808"
"6812","6693377","4011011507294"
"6813","6697046","4007011510930"
"6814","6698581","4054011501114"
"6815","6701027","4027011514499"
"6816","6702775","4007011511049"
"6817","6705332","4032011513747"
"6818","6714021","4020011516683"
"6819","6714021","4020011516683"
"6820","6717233","4039011500542"
"6821","6715516","4007011511286"
"6822","6458750","4028009508631"
"6823","6559239","4080010509180"
"6824","6559620","4027010510686"
"6825","6560520","4080010509295"
"6826","6561136","4043010503723"
"6827","6562027","4080010509490"
"6828","6562051","4080010509511"
"6829","6562566","4057010505204"
"6830","6562663","4020010509993"
"6831","6562507","4057010505190"
"6832","6563627","4080010509651"
"6833","6564879","4028010511808"
"6834","6565662","4043010503901"
"6835","6565735","4002010517092"
"6836","6566626","4043010503936"
"6837","6567126","4082010503346"
"6838","6567444","4004010505070"
"6839","6567908","4002010517203"
"6840","6566065","4049010500145"
"6841","6568548","4043010504053"
"6842","6570216","4019010503130"
"6843","6570224","4002010517351"
"6844","6569676","4058010504590"
"6845","6570267","4067010500321"
"6846","6570232","4038010502324"
"6847","6571514","4002010517408"
"6848","6573126","4043010504177"
"6849","6575021","4032010505872"
"6850","6575242","4082010503605"
"6851","6574017","4027010511160"
"6852","6575501","4004010505151"
"6853","6575463","4032010505899"
"6854","6574858","4057010505735"
"6855","6576184","4028010512146"
"6856","6575641","4057010505786"
"6857","6577296","4011010505344"
"6858","6579027","4002010517840"
"6859","6252206","4028007156495"
"6860","6580033","4043010504444"
"6861","6570429","4028010511999"
"6862","6581137","4058010504948"
"6863","6581773","4057010506197"
"6864","6582273","4039010500344"
"6865","6583377","4043010504509"
"6866","6583423","4057010506286"
"6867","6584403","4027010511402"
"6868","6132294","4012006120531"
"6869","6585299","4057010506383"
"6870","6578004","4012010504859"
"6871","6586147","4080010511290"
"6872","6257402","4028007156800"
"6873","6584896","4080010511257"
"6874","6584896","4080010511257"
"6875","6582206","4028010512260"
"6876","6730930","4020011517426"
"6877","6731147","4021011516221"
"6878","6731384","4002011525293"
"6879","6731520","4020011517450"
"6880","6731635","4020011517469"
"6881","6731686","4038011504967"
"6882","6731007","4029011510470"
"6883","6731414","4028011516137"
"6884","6732852","4024011502866"
"6885","6732895","4020011517507"
"6886","6733417","4020011517523"
"6887","6734510","4021011516620"
"6888","6735959","4020011517566"
"6889","6736270","4026011513020"
"6890","6736483","4032011514905"
"6891","6278736","4004007500220"
"6892","6736980","4029011510585"
"6893","6736980","4029011510585"
"6894","6742548","4017011518200"
"6895","6743129","4026011513178"
"6896","6743420","4026011513186"
"6897","6743838","4080011524816"
"6898","6749003","4080011525359"
"6899","6750761","4020011518120"
"6900","6750370","4058011511662"
"6901","6753264","4026012513384"
"6902","6753272","4029012510880"
"6903","6752900","4028012516890"
"6904","6754937","4029012510937"
"6905","6755658","4080012526103"
"6906","6754023","4028012516980"
"6907","6756018","4082012508418"
"6908","6757197","4029012510953"
"6909","6757065","4085012500688"
"6910","6757448","5028012506074"
"6911","6759238","4057012515460"
"6912","6759491","4029012510988"
"6913","6761070","4026012513511"
"6914","6762310","4026012513554"
"6915","6761534","4028012517307"
"6916","6763006","4013012507959"
"6917","6763260","4013012507967"
"6918","6764096","4026012513619"
"6919","6763863","4085012500696"
"6920","6764894","5028012506252"
"6921","6765912","4026012513643"
"6922","6766994","4026012513686"
"6923","6768113","4026012513708"
"6924","6768628","4080012527266"
"6925","6770061","4029012511275"
"6926","6770355","4029012511283"
"6927","6770940","4026012513775"
"6928","6771963","4020012519325"
"6929","6779018","4026012513937"
"6930","6777538","4004012508557"
"6931","6780938","4026012514003"
"6932","6717152","4080011522821"
"6933","6730086","4013011507432"
"6934","6737021","4019011504180"
"6935","6740812","4013011507670"
"6936","6743820","4026011513194"
"6937","6745199","4001011502963"
"6938","6744958","4038011505203"
"6939","6746276","4011011508053"
"6940","6750044","4026011513275"
"6941","6750150","4075011501871"
"6942","6750150","4075011501871"
"6943","6755526","4007012512219"
"6944","6756549","4080012526251"
"6945","6759963","4017012518751"
"6946","6763219","4080012526847"
"6947","6766609","4027012515740"
"6948","6768750","4011012508448"
"6949","6770533","4019012504427"
"6950","6773478","4027012516037"
"6951","6773680","4026012513830"
"6952","6778143","4026012513902"
"6953","6778992","4007012512740"
"6954","6785255","4026012514143"
"6955","6789170","4057012517595"
"6956","6789790","4007012512995"
"6957","6789595","4047012500468"
"6958","6793398","4007012513070"
"6959","6793746","4037012500918"
"6960","6793495","4080012529668"
"6961","6795447","4027012516533"
"6962","6796532","4027012516576"
"6963","6796672","4007012513150"
"6964","6798837","4007012513215"
"6965","6800688","4009012503476"
"6966","6803091","4047012500514"
"6967","6802990","4007012513371"
"6968","6805132","4007012513398"
"6969","6807496","4007012513460"
"6970","6809294","4026012514720"
"6971","6810934","4007012513517"
"6972","6811191","4058012514100"
"6973","6812040","4011012509142"
"6974","6814506","4032012518777"
"6975","6816193","4006012508517"
"6976","6816932","4009012503573"
"6977","6819516","4027012517114"
"6978","6821901","4013012508890"
"6979","6825206","4058012514533"
"6980","6826075","4058012514550"
"6981","6826806","4057012519253"
"6982","6828752","4043012512282"
"6983","6828566","4057012519342"
"6984","6830366","4080012532618"
"6985","6831540","4027012517491"
"6986","6832172","4026012515344"
"6987","6831656","4058012514789"
"6988","6591337","5027010502350"
"6989","6591183","4079010500494"
"6990","6592392","4002010518331"
"6991","9000203","1000000000004"
"6992","6591272","4012010505057"
"6993","6595227","4002010518390"
"6994","6599249","4080010512253"
"6995","6601324","4028010512588"
"6996","6604200","4057010507142"
"6997","9000756","1000000000005"
"6998","6607039","4026010509592"
"6999","6598447","4012010505120"
"7000","4121414","4012989105259"
"7001","6601111","5012010500547"
"7002","6617867","4020010512021"
"7003","6617867","4020010512021"
"7004","6617867","4020010512021"
"7005","6617867","4020010512021"
"7006","6617867","4020010512021"
"7007","6617867","4020010512021"
"7008","6617867","4020010512021"
"7009","6617867","4020010512021"
"7010","6617867","4020010512021"
"7011","6617808","4026010509827"
"7012","6141285","4028006151171"
"7013","6624162","4032010508910"
"7014","6628451","4026010510230"
"7015","6631819","4026010510302"
"7016","6628206","4028010513266"
"7017","6632831","4012010505413"
"7018","9000840","1000000000217"
"7019","6641873","4057010509455"
"7020","9000705","1000000000218"
"7021","6639950","4012010505731"
"7022","6644767","4002010520760"
"7023","6641520","4028010513568"
"7024","6645682","5004010503772"
"7025","6634222","4012010505545"
"7026","6636055","4012010505642"
"7027","6634982","4041010500080"
"7028","6644040","4057010509587"
"7029","6640192","4012010505758"
"7030","6646573","4012010505839"
"7031","6651127","5012010500636"
"7032","6652565","5007010504689"
"7033","6659624","4038010503622"
"7034","5132622","4032010100163"
"7035","6665349","4027010513324"
"7036","6665349","4027010513324"
"7037","6672051","4002011522340"
"7038","6675816","4027011513751"
"7039","6675905","4027011513794"
"7040","6678920","4043011507552"
"7041","6680305","4049011500246"
"7042","6831834","4074012500716"
"7043","6837425","4006012508746"
"7044","6840426","4007013514096"
"7045","6846653","4007013514231"
"7046","6847382","4080013534479"
"7047","6847870","4080013534576"
"7048","6847870","4080013534576"
"7049","6847870","4080013534576"
"7050","6847870","4080013534576"
"7051","6847870","4080013534576"
"7052","6847870","4080013534576"
"7053","6847870","4080013534576"
"7054","6847870","4080013534576"
"7055","6849504","4027013517924"
"7056","6851398","4057013520620"
"7057","6851916","4027013518033"
"7058","6852106","4026013515852"
"7059","6854214","4027013518114"
"7060","6854729","4007013514436"
"7061","6854435","4007013514410"
"7062","6856160","4007013514460"
"7063","6857418","4006013508944"
"7064","6859305","4027013518157"
"7065","6860036","4042013501229"
"7066","6862098","4027013518203"
"7067","6862470","4001013503371"
"7068","6863299","4007013514568"
"7069","6867421","4013013509661"
"7070","6867472","4042013501245"
"7071","6868509","4007013514738"
"7072","6872409","4026013516433"
"7073","6875106","4007013514843"
"7074","6876536","4043013513800"
"7075","6876390","4011013510268"
"7076","6876889","4032013521623"
"7077","6879586","4027013518653"
"7078","6880428","4007013514983"
"7079","6882323","4080013538105"
"7080","6883540","4027013518734"
"7081","6883087","4058013516521"
"7082","6884288","4013013509971"
"7083","6885497","4013013510015"
"7084","6885136","4013013509998"
